Query = geneByGene/org1/ENSG00000124209.rf
Exons file = geneByGene/org2/ENSMUSG00000027519.rf
Frequency file = geneByGene/org1/ENSG00000124209.rf.freq
-mc = 3	local = false
-ss = 1	-es = 1
-B = 5	 -b = 5Opening gap = -2	Continuing gap = -1
Similarity = 12

QID	QEXN	GID	GEXN	EX_M	EX_M%	QEX_M	QEX_M%	O_M	O_M%	TOT_M	GAP	SCORE	EVALUE
ENST00000537830	24	ENSMUST00000034370	24	22	100	0	0	0	0	22	0	67	3.977e-25
ENST00000537830	24	ENSMUST00000116429	24	22	100	0	0	0	0	22	0	67	3.977e-25
ENST00000537830	24	ENSMUST00000132231	6	4	100	0	0	0	0	4	18	-23.82	1.097e+15
ENST00000571299	7	ENSMUST00000132231	6	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000571299	7	ENSMUST00000034370	24	5	100	0	0	0	0	5	17	-18.77	7.067e+12
ENST00000571299	7	ENSMUST00000116429	24	5	100	0	0	0	0	5	17	-18.77	7.067e+12
ENST00000263181	17	ENSMUST00000028527	17	13	86.67	1	6.667	1	6.667	15	0	41.19	6.431e-14
ENST00000318129	3	ENSMUST00000034094	3	1	100	0	0	0	0	1	0	5.062	314.5
ENST00000426538	4	ENSMUST00000034094	3	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000328514	2	ENSMUST00000034094	3	0	0	0	0	2	100	2	1	-0.8039	1.11e+05
ENST00000450689	22	ENSMUST00000069538	22	20	100	0	0	0	0	20	0	60.91	1.757e-22
ENST00000450689	22	ENSMUST00000134991	21	19	100	0	0	0	0	19	1	54.86	7.416e-20
ENST00000450689	22	ENSMUST00000115348	5	3	100	0	0	0	0	3	17	-24.86	3.121e+15
ENST00000444627	22	ENSMUST00000069538	22	18	90	0	0	2	10	20	0	52.49	7.92e-19
ENST00000444627	22	ENSMUST00000134991	21	17	89.47	0	0	2	10.53	19	1	46.45	3.343e-16
ENST00000444627	22	ENSMUST00000115348	5	3	100	0	0	0	0	3	17	-24.86	3.121e+15
ENST00000416314	21	ENSMUST00000069538	22	19	100	0	0	0	0	19	1	54.86	7.416e-20
ENST00000416314	21	ENSMUST00000134991	21	18	100	0	0	0	0	18	2	48.82	3.13e-17
ENST00000416314	21	ENSMUST00000115348	5	1	33.33	1	33.33	1	33.33	3	16	-28.05	7.564e+16
ENST00000398276	5	ENSMUST00000115348	5	3	100	0	0	0	0	3	0	11.15	0.7121
ENST00000398276	5	ENSMUST00000134991	21	3	100	0	0	0	0	3	16	-20.85	5.623e+13
ENST00000398276	5	ENSMUST00000069538	22	3	100	0	0	0	0	3	17	-22.85	4.155e+14
ENST00000425689	4	ENSMUST00000115348	5	2	100	0	0	0	0	2	1	6.107	110.6
ENST00000425689	4	ENSMUST00000134991	21	2	100	0	0	0	0	2	17	-25.89	8.732e+15
ENST00000425689	4	ENSMUST00000069538	22	2	100	0	0	0	0	2	18	-27.89	6.452e+16
ENST00000423294	20	ENSMUST00000134991	21	18	100	0	0	0	0	18	1	51.82	1.559e-18
ENST00000423294	20	ENSMUST00000069538	22	18	100	0	0	0	0	18	2	48.82	3.13e-17
ENST00000423294	20	ENSMUST00000115348	5	0	0	1	33.33	2	66.67	3	15	-23.72	9.914e+14
ENST00000480824	9	ENSMUST00000064709	9	5	71.43	2	28.57	0	0	7	0	28.73	1.655e-08
ENST00000480824	9	ENSMUST00000149405	9	5	71.43	2	28.57	0	0	7	0	28.73	1.655e-08
ENST00000480824	9	ENSMUST00000120346	8	5	83.33	1	16.67	0	0	6	1	26.16	2.163e-07
ENST00000373685	9	ENSMUST00000064709	9	6	85.71	1	14.29	0	0	7	0	31.2	1.393e-09
ENST00000373685	9	ENSMUST00000149405	9	6	85.71	1	14.29	0	0	7	0	31.2	1.393e-09
ENST00000373685	9	ENSMUST00000120346	8	5	83.33	1	16.67	0	0	6	1	26.16	2.163e-07
ENST00000355190	8	ENSMUST00000120346	8	5	83.33	1	16.67	0	0	6	0	16.64	0.002948
ENST00000355190	8	ENSMUST00000064709	9	5	83.33	1	16.67	0	0	6	1	14.64	0.02178
ENST00000355190	8	ENSMUST00000149405	9	5	83.33	1	16.67	0	0	6	1	14.64	0.02178
ENST00000359359	10	ENSMUST00000064709	9	5	71.43	1	14.29	1	14.29	7	1	14.15	0.03559
ENST00000359359	10	ENSMUST00000149405	9	5	71.43	1	14.29	1	14.29	7	1	14.15	0.03559
ENST00000359359	10	ENSMUST00000120346	8	5	83.33	1	16.67	0	0	6	2	12.64	0.161
ENST00000380332	1	ENSMUST00000042219	1	0	0	0	0	1	100	1	0	-0.8543	1.167e+05
ENST00000418710	2	ENSMUST00000063918	3	0	0	1	50	1	50	2	1	-2.773	7.952e+05
ENST00000617581	3	ENSMUST00000063918	3	0	0	0	0	1	100	1	0	-1.366	1.946e+05
ENST00000361443	3	ENSMUST00000063918	3	0	0	0	0	1	100	1	0	-0.1112	5.55e+04
ENST00000323206	3	ENSMUST00000051025	2	0	0	0	0	2	100	2	1	-3.057	1.056e+06
ENST00000396568	2	ENSMUST00000051025	2	0	0	1	50	1	50	2	0	3.049	2355
ENST00000597610	5	ENSMUST00000163474	5	1	33.33	1	33.33	1	33.33	3	0	3.392	1671
ENST00000597610	5	ENSMUST00000013497	8	1	33.33	1	33.33	1	33.33	3	3	-2.539	6.288e+05
ENST00000597610	5	ENSMUST00000191516	8	1	33.33	1	33.33	1	33.33	3	3	-2.539	6.288e+05
ENST00000597610	5	ENSMUST00000163619	3	0	0	1	100	0	0	1	2	-2.797	8.145e+05
ENST00000597610	5	ENSMUST00000168883	3	0	0	1	100	0	0	1	2	-2.797	8.145e+05
ENST00000596117	3	ENSMUST00000168883	3	0	0	0	0	1	100	1	0	0.4351	3.214e+04
ENST00000596117	3	ENSMUST00000163619	3	0	0	0	0	1	100	1	0	-1.221	1.683e+05
ENST00000596117	3	ENSMUST00000163474	5	0	0	0	0	1	100	1	2	-4.997	7.347e+06
ENST00000596117	3	ENSMUST00000013497	8	0	0	0	0	1	100	1	5	-9.404	6.026e+08
ENST00000596117	3	ENSMUST00000191516	8	0	0	0	0	1	100	1	5	-9.706	8.155e+08
ENST00000597824	4	ENSMUST00000168883	3	0	0	1	100	0	0	1	1	0.8583	2.105e+04
ENST00000597824	4	ENSMUST00000163619	3	0	0	1	100	0	0	1	1	-0.7973	1.102e+05
ENST00000597824	4	ENSMUST00000163474	5	0	0	0	0	2	100	2	1	-4.169	3.211e+06
ENST00000597824	4	ENSMUST00000013497	8	0	0	1	50	1	50	2	4	-5.115	8.266e+06
ENST00000597824	4	ENSMUST00000191516	8	0	0	1	50	1	50	2	4	-6.31	2.731e+07
ENST00000601727	3	ENSMUST00000168883	3	0	0	0	0	1	100	1	0	0.4351	3.214e+04
ENST00000601727	3	ENSMUST00000163619	3	0	0	0	0	1	100	1	0	-1.221	1.683e+05
ENST00000601727	3	ENSMUST00000163474	5	0	0	0	0	1	100	1	2	-4.997	7.347e+06
ENST00000601727	3	ENSMUST00000013497	8	0	0	0	0	1	100	1	5	-9.404	6.026e+08
ENST00000601727	3	ENSMUST00000191516	8	0	0	0	0	1	100	1	5	-9.706	8.155e+08
ENST00000614422	5	ENSMUST00000163474	5	1	50	1	50	0	0	2	2	0.4583	3.141e+04
ENST00000614422	5	ENSMUST00000013497	8	1	33.33	1	33.33	1	33.33	3	3	-1.725	2.787e+05
ENST00000614422	5	ENSMUST00000163619	3	0	0	1	100	0	0	1	2	-2.797	8.145e+05
ENST00000614422	5	ENSMUST00000168883	3	0	0	1	100	0	0	1	2	-2.797	8.145e+05
ENST00000614422	5	ENSMUST00000191516	8	1	33.33	1	33.33	1	33.33	3	3	-2.92	9.209e+05
ENST00000316401	6	ENSMUST00000163474	5	1	33.33	1	33.33	1	33.33	3	1	1.392	1.234e+04
ENST00000316401	6	ENSMUST00000013497	8	1	25	1	25	2	50	4	2	-0.7217	1.022e+05
ENST00000316401	6	ENSMUST00000191516	8	1	25	1	25	2	50	4	2	-1.917	3.377e+05
ENST00000316401	6	ENSMUST00000163619	3	0	0	1	100	0	0	1	3	-4.797	6.018e+06
ENST00000316401	6	ENSMUST00000168883	3	0	0	1	100	0	0	1	3	-4.797	6.018e+06
ENST00000405785	12	ENSMUST00000040017	12	9	90	0	0	1	10	10	0	43.73	5.046e-15
ENST00000340080	13	ENSMUST00000040017	12	9	90	0	0	1	10	10	1	42.15	2.469e-14
ENST00000433056	4	ENSMUST00000040017	12	0	0	1	50	1	50	2	8	-14.05	6.276e+10
ENST00000445169	3	ENSMUST00000040017	12	0	0	1	100	0	0	1	9	-15.87	3.861e+11
ENST00000456533	2	ENSMUST00000040017	12	0	0	0	0	2	100	2	10	-21.12	7.349e+13
ENST00000433635	2	ENSMUST00000040017	12	0	0	0	0	2	100	2	10	-19.17	1.048e+13
ENST00000396049	6	ENSMUST00000055261	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000396049	6	ENSMUST00000038658	4	2	100	0	0	0	0	2	2	2.091	6139
ENST00000284437	3	ENSMUST00000196367	3	1	100	0	0	0	0	1	0	5.062	314.5
ENST00000284437	3	ENSMUST00000199667	3	1	100	0	0	0	0	1	0	5.062	314.5
ENST00000284437	3	ENSMUST00000081747	4	1	100	0	0	0	0	1	1	3.062	2324
ENST00000284437	3	ENSMUST00000196575	5	1	100	0	0	0	0	1	2	1.062	1.717e+04
ENST00000508175	4	ENSMUST00000081747	4	2	100	0	0	0	0	2	0	8.107	14.97
ENST00000508175	4	ENSMUST00000196575	5	2	100	0	0	0	0	2	1	6.107	110.6
ENST00000508175	4	ENSMUST00000196367	3	1	100	0	0	0	0	1	1	3.062	2324
ENST00000508175	4	ENSMUST00000199667	3	1	100	0	0	0	0	1	1	3.062	2324
ENST00000381980	4	ENSMUST00000081747	4	2	100	0	0	0	0	2	0	8.107	14.97
ENST00000381980	4	ENSMUST00000196575	5	2	100	0	0	0	0	2	1	6.107	110.6
ENST00000381980	4	ENSMUST00000196367	3	1	100	0	0	0	0	1	1	3.062	2324
ENST00000381980	4	ENSMUST00000199667	3	1	100	0	0	0	0	1	1	3.062	2324
ENST00000397202	12	ENSMUST00000058593	22	10	100	0	0	0	0	10	10	10.45	1.433
ENST00000397202	12	ENSMUST00000096494	23	10	100	0	0	0	0	10	11	8.453	10.59
ENST00000354891	23	ENSMUST00000096494	23	21	100	0	0	0	0	21	0	63.95	8.359e-24
ENST00000354891	23	ENSMUST00000058593	22	20	100	0	0	0	0	20	1	57.91	3.528e-21
ENST00000336740	17	ENSMUST00000058593	22	15	100	0	0	0	0	15	5	30.68	2.355e-09
ENST00000336740	17	ENSMUST00000096494	23	15	100	0	0	0	0	15	6	27.68	4.73e-08
ENST00000506135	6	ENSMUST00000058593	22	3	75	1	25	0	0	4	16	-20.73	5.002e+13
ENST00000506135	6	ENSMUST00000096494	23	3	75	1	25	0	0	4	17	-22.73	3.696e+14
ENST00000322350	22	ENSMUST00000058593	22	20	100	0	0	0	0	20	0	60.91	1.757e-22
ENST00000322350	22	ENSMUST00000096494	23	20	100	0	0	0	0	20	1	57.91	3.528e-21
ENST00000397210	6	ENSMUST00000058593	22	4	100	0	0	0	0	4	16	-19.82	2.01e+13
ENST00000397210	6	ENSMUST00000096494	23	4	100	0	0	0	0	4	17	-21.82	1.485e+14
ENST00000514476	5	ENSMUST00000058593	22	3	100	0	0	0	0	3	17	-24.86	3.121e+15
ENST00000514476	5	ENSMUST00000096494	23	3	100	0	0	0	0	3	18	-26.86	2.306e+16
ENST00000508131	6	ENSMUST00000058593	22	3	75	1	25	0	0	4	16	-22.29	2.389e+14
ENST00000508131	6	ENSMUST00000096494	23	3	75	1	25	0	0	4	17	-24.29	1.765e+15
ENST00000451557	7	ENSMUST00000019978	8	5	100	0	0	0	0	5	1	13.23	0.08949
ENST00000451557	7	ENSMUST00000078314	8	5	100	0	0	0	0	5	1	13.23	0.08949
ENST00000368919	8	ENSMUST00000019978	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000368919	8	ENSMUST00000078314	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000330550	10	ENSMUST00000019978	8	5	83.33	0	0	1	16.67	6	2	9.865	2.581
ENST00000330550	10	ENSMUST00000078314	8	5	83.33	0	0	1	16.67	6	2	9.865	2.581
ENST00000424139	3	ENSMUST00000019978	8	1	100	0	0	0	0	1	5	-6.955	5.205e+07
ENST00000424139	3	ENSMUST00000078314	8	1	100	0	0	0	0	1	5	-6.955	5.205e+07
ENST00000434949	5	ENSMUST00000019978	8	2	66.67	0	0	1	33.33	3	3	-1.302	1.826e+05
ENST00000434949	5	ENSMUST00000078314	8	2	66.67	0	0	1	33.33	3	3	-1.302	1.826e+05
ENST00000437378	4	ENSMUST00000019978	8	2	100	0	0	0	0	2	4	-1.909	3.352e+05
ENST00000437378	4	ENSMUST00000078314	8	2	100	0	0	0	0	2	4	-1.909	3.352e+05
ENST00000608478	3	ENSMUST00000200585	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000608478	3	ENSMUST00000038885	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000608478	3	ENSMUST00000108120	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000608478	3	ENSMUST00000091203	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000608478	3	ENSMUST00000138563	4	1	100	0	0	0	0	1	1	2.701	3335
ENST00000614010	3	ENSMUST00000200585	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000614010	3	ENSMUST00000038885	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000614010	3	ENSMUST00000108120	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000614010	3	ENSMUST00000091203	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000614010	3	ENSMUST00000138563	4	1	100	0	0	0	0	1	1	2.701	3335
ENST00000264498	3	ENSMUST00000200585	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000264498	3	ENSMUST00000038885	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000264498	3	ENSMUST00000108120	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000264498	3	ENSMUST00000091203	3	1	100	0	0	0	0	1	0	4.701	451.3
ENST00000264498	3	ENSMUST00000138563	4	1	100	0	0	0	0	1	1	2.701	3335
ENST00000535408	6	ENSMUST00000095319	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000535408	6	ENSMUST00000111535	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000535408	6	ENSMUST00000141346	4	2	100	0	0	0	0	2	2	6.051	117
ENST00000506446	4	ENSMUST00000141346	4	1	50	0	0	1	50	2	0	6.017	121
ENST00000506446	4	ENSMUST00000095319	7	1	50	0	0	1	50	2	3	-2.985	9.827e+05
ENST00000506446	4	ENSMUST00000111535	7	1	50	0	0	1	50	2	3	-2.985	9.827e+05
ENST00000542781	8	ENSMUST00000095319	7	4	80	1	20	0	0	5	1	11.07	0.7723
ENST00000542781	8	ENSMUST00000111535	7	4	80	1	20	0	0	5	1	11.07	0.7723
ENST00000542781	8	ENSMUST00000141346	4	1	50	1	50	0	0	2	4	-4.065	2.892e+06
ENST00000541931	6	ENSMUST00000095319	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000541931	6	ENSMUST00000111535	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000541931	6	ENSMUST00000141346	4	0	0	1	50	1	50	2	2	-4.129	3.084e+06
ENST00000537562	10	ENSMUST00000095319	7	5	100	0	0	0	0	5	3	9.227	4.886
ENST00000537562	10	ENSMUST00000111535	7	5	100	0	0	0	0	5	3	9.227	4.886
ENST00000537562	10	ENSMUST00000141346	4	2	100	0	0	0	0	2	6	-5.909	1.83e+07
ENST00000536761	9	ENSMUST00000095319	7	5	100	0	0	0	0	5	2	11.23	0.6613
ENST00000536761	9	ENSMUST00000111535	7	5	100	0	0	0	0	5	2	11.23	0.6613
ENST00000536761	9	ENSMUST00000141346	4	2	100	0	0	0	0	2	5	-3.909	2.477e+06
ENST00000537960	4	ENSMUST00000141346	4	1	100	0	0	0	0	1	2	0.9891	1.847e+04
ENST00000537960	4	ENSMUST00000095319	7	0	0	0	0	2	100	2	3	-5.835	1.7e+07
ENST00000537960	4	ENSMUST00000111535	7	0	0	0	0	2	100	2	3	-5.835	1.7e+07
ENST00000457428	7	ENSMUST00000141346	4	1	50	0	0	1	50	2	3	0.202	4.058e+04
ENST00000457428	7	ENSMUST00000095319	7	0	0	1	20	4	80	5	0	-1.313	1.846e+05
ENST00000457428	7	ENSMUST00000111535	7	0	0	1	20	4	80	5	0	-1.313	1.846e+05
ENST00000281471	7	ENSMUST00000095319	7	5	100	0	0	0	0	5	0	15.23	0.01211
ENST00000281471	7	ENSMUST00000111535	7	5	100	0	0	0	0	5	0	15.23	0.01211
ENST00000281471	7	ENSMUST00000141346	4	2	100	0	0	0	0	2	3	0.09065	4.536e+04
ENST00000379145	8	ENSMUST00000045898	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000379145	8	ENSMUST00000113933	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000379144	8	ENSMUST00000045898	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000379144	8	ENSMUST00000113933	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000356768	9	ENSMUST00000045898	8	6	100	0	0	0	0	6	1	16.27	0.004258
ENST00000356768	9	ENSMUST00000113933	8	6	100	0	0	0	0	6	1	16.27	0.004258
ENST00000617872	3	ENSMUST00000143971	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000322753	4	ENSMUST00000143971	4	2	100	0	0	0	0	2	0	6.091	112.4
ENST00000596005	4	ENSMUST00000087123	5	2	100	0	0	0	0	2	1	4.091	830.8
ENST00000596005	4	ENSMUST00000122375	7	2	100	0	0	0	0	2	3	0.09065	4.536e+04
ENST00000370602	5	ENSMUST00000087123	5	3	100	0	0	0	0	3	0	14.75	0.01947
ENST00000370602	5	ENSMUST00000122375	7	3	100	0	0	0	0	3	2	10.75	1.063
ENST00000527776	6	ENSMUST00000080008	16	3	75	1	25	0	0	4	10	-7.434	8.41e+07
ENST00000527776	6	ENSMUST00000028691	17	1	25	3	75	0	0	4	11	-9.735	8.39e+08
ENST00000528444	8	ENSMUST00000080008	16	4	66.67	1	16.67	1	16.67	6	8	7.789	20.58
ENST00000528444	8	ENSMUST00000028691	17	4	66.67	1	16.67	1	16.67	6	9	5.789	152
ENST00000426335	15	ENSMUST00000080008	16	13	100	0	0	0	0	13	1	36.59	6.391e-12
ENST00000426335	15	ENSMUST00000028691	17	13	100	0	0	0	0	13	2	33.59	1.284e-10
ENST00000524782	16	ENSMUST00000080008	16	13	92.86	1	7.143	0	0	14	0	41	7.745e-14
ENST00000524782	16	ENSMUST00000028691	17	13	92.86	1	7.143	0	0	14	1	38	1.556e-12
ENST00000527927	8	ENSMUST00000028691	17	6	100	0	0	0	0	6	9	11.22	0.6685
ENST00000527927	8	ENSMUST00000080008	16	6	100	0	0	0	0	6	8	5.944	130.2
ENST00000627920	11	ENSMUST00000080008	16	9	100	0	0	0	0	9	5	17.41	0.001367
ENST00000627920	11	ENSMUST00000028691	17	9	100	0	0	0	0	9	6	15.41	0.0101
ENST00000526342	5	ENSMUST00000080008	16	3	100	0	0	0	0	3	11	-7.175	6.489e+07
ENST00000526342	5	ENSMUST00000028691	17	2	66.67	1	33.33	0	0	3	12	-12.53	1.377e+10
ENST00000629231	3	ENSMUST00000080008	16	1	100	0	0	0	0	1	13	-22.95	4.625e+14
ENST00000629231	3	ENSMUST00000028691	17	1	100	0	0	0	0	1	14	-24.95	3.418e+15
ENST00000525314	10	ENSMUST00000028691	17	7	87.5	1	12.5	0	0	8	7	23.63	2.702e-06
ENST00000525314	10	ENSMUST00000080008	16	5	62.5	2	25	1	12.5	8	6	19.32	0.0002016
ENST00000530596	6	ENSMUST00000080008	16	2	50	1	25	1	25	4	10	-5.263	9.59e+06
ENST00000530596	6	ENSMUST00000028691	17	2	50	1	25	1	25	4	11	-7.263	7.086e+07
ENST00000525398	10	ENSMUST00000080008	16	6	75	1	12.5	1	12.5	8	6	21.87	1.584e-05
ENST00000525398	10	ENSMUST00000028691	17	6	75	1	12.5	1	12.5	8	7	16.27	0.004282
ENST00000421085	11	ENSMUST00000000619	13	8	88.89	0	0	1	11.11	9	2	19.15	0.0002397
ENST00000380829	13	ENSMUST00000000619	13	9	90	0	0	1	10	10	2	22.04	1.331e-05
ENST00000380833	13	ENSMUST00000000619	13	10	90.91	0	0	1	9.091	11	0	29.21	1.027e-08
ENST00000454850	5	ENSMUST00000000619	13	3	100	0	0	0	0	3	8	-6.864	4.754e+07
ENST00000370573	23	ENSMUST00000101531	25	18	85.71	3	14.29	0	0	21	2	50.85	4.11e-18
ENST00000370573	23	ENSMUST00000033478	26	18	85.71	3	14.29	0	0	21	3	47.85	8.256e-17
ENST00000370573	23	ENSMUST00000063507	28	18	85.71	3	14.29	0	0	21	5	41.85	3.331e-14
ENST00000370576	25	ENSMUST00000101531	25	18	78.26	4	17.39	1	4.348	23	0	57.27	6.68e-21
ENST00000370576	25	ENSMUST00000033478	26	18	78.26	4	17.39	1	4.348	23	1	54.27	1.342e-19
ENST00000370576	25	ENSMUST00000063507	28	18	78.26	4	17.39	1	4.348	23	3	48.27	5.413e-17
ENST00000414978	28	ENSMUST00000063507	28	21	80.77	4	15.38	1	3.846	26	0	66.4	7.196e-25
ENST00000414978	28	ENSMUST00000101531	25	18	78.26	4	17.39	1	4.348	23	3	48.27	5.413e-17
ENST00000414978	28	ENSMUST00000033478	26	18	78.26	4	17.39	1	4.348	23	4	45.27	1.087e-15
ENST00000520602	28	ENSMUST00000063507	28	21	80.77	4	15.38	1	3.846	26	0	66.4	7.196e-25
ENST00000520602	28	ENSMUST00000101531	25	18	78.26	4	17.39	1	4.348	23	3	48.27	5.413e-17
ENST00000520602	28	ENSMUST00000033478	26	18	78.26	4	17.39	1	4.348	23	4	45.27	1.087e-15
ENST00000446225 1(37)+2(88)+3(66)	14	ENSMUST00000101531	25	9	75	2	16.67	1	8.333	12	11	6.4	82.52
ENST00000446225 1(37)+2(88)+3(66)	14	ENSMUST00000033478	26	9	75	2	16.67	1	8.333	12	12	4.4	609.7
ENST00000446225 1(37)+2(88)+3(66)	14	ENSMUST00000063507	28	9	75	2	16.67	1	8.333	12	14	0.4	3.329e+04
ENST00000437564	13	ENSMUST00000101531	25	8	72.73	2	18.18	1	9.091	11	12	1.355	1.281e+04
ENST00000437564	13	ENSMUST00000033478	26	8	72.73	2	18.18	1	9.091	11	13	-0.6453	9.469e+04
ENST00000437564	13	ENSMUST00000063507	28	8	72.73	2	18.18	1	9.091	11	15	-4.645	5.17e+06
ENST00000519895	29	ENSMUST00000063507	28	21	80.77	4	15.38	1	3.846	26	1	63.72	1.057e-23
ENST00000519895	29	ENSMUST00000033478	26	19	79.17	4	16.67	1	4.167	24	3	51.31	2.576e-18
ENST00000519895	29	ENSMUST00000101531	25	18	78.26	4	17.39	1	4.348	23	4	45.58	7.955e-16
ENST00000536274	22	ENSMUST00000101531	25	17	85	3	15	0	0	20	3	44.8	1.735e-15
ENST00000536274	22	ENSMUST00000033478	26	17	85	3	15	0	0	20	4	41.8	3.485e-14
ENST00000536274	22	ENSMUST00000063507	28	17	85	3	15	0	0	20	6	35.8	1.406e-11
ENST00000338585	26	ENSMUST00000033478	26	19	79.17	4	16.67	1	4.167	24	0	60.31	3.179e-22
ENST00000338585	26	ENSMUST00000101531	25	18	78.26	4	17.39	1	4.348	23	1	54.58	9.817e-20
ENST00000338585	26	ENSMUST00000063507	28	18	78.26	4	17.39	1	4.348	23	4	45.58	7.955e-16
ENST00000361648	29	ENSMUST00000033480	29	27	100	0	0	0	0	27	0	82.22	9.699e-32
ENST00000361648	29	ENSMUST00000154051	30	27	100	0	0	0	0	27	1	79.22	1.948e-30
ENST00000361648	29	ENSMUST00000101527	30	27	100	0	0	0	0	27	1	79.22	1.948e-30
ENST00000370557	29	ENSMUST00000033480	29	26	96.3	1	3.704	0	0	27	0	79.75	1.153e-30
ENST00000370557	29	ENSMUST00000154051	30	26	96.3	1	3.704	0	0	27	1	76.75	2.315e-29
ENST00000370557	29	ENSMUST00000101527	30	26	96.3	1	3.704	0	0	27	1	76.75	2.315e-29
ENST00000422228	5	ENSMUST00000154051	30	2	66.67	1	33.33	0	0	3	25	-36.16	2.512e+20
ENST00000422228	5	ENSMUST00000033480	29	3	100	0	0	0	0	3	24	-38.86	3.754e+21
ENST00000422228	5	ENSMUST00000101527	30	2	66.67	1	33.33	0	0	3	25	-40.12	1.318e+22
ENST00000450801	7	ENSMUST00000154051	30	2	40	3	60	0	0	5	23	-30.8	1.176e+18
ENST00000450801	7	ENSMUST00000033480	29	2	40	3	60	0	0	5	22	-34.34	4.068e+19
ENST00000450801	7	ENSMUST00000101527	30	4	80	0	0	1	20	5	23	-34.41	4.384e+19
ENST00000433868	6	ENSMUST00000154051 6(103)+7(50)	29	1	25	2	50	1	25	4	23	-32.48	6.307e+18
ENST00000433868	6	ENSMUST00000101527	30	4	100	0	0	0	0	4	24	-34.16	3.411e+19
ENST00000433868	6	ENSMUST00000033480	29	1	25	3	75	0	0	4	23	-38.02	1.616e+21
ENST00000327569	30	ENSMUST00000101527	30	28	100	0	0	0	0	28	0	86.92	8.813e-34
ENST00000327569	30	ENSMUST00000154051	30	28	100	0	0	0	0	28	0	85.27	4.615e-33
ENST00000327569	30	ENSMUST00000033480	29	27	100	0	0	0	0	27	1	79.22	1.948e-30
ENST00000371160	34	ENSMUST00000069619	33	30	96.77	1	3.226	0	0	31	1	146.8	0
ENST00000371160	34	ENSMUST00000115072	33	30	96.77	1	3.226	0	0	31	1	146.8	0
ENST00000371160	34	ENSMUST00000115073	34	30	96.77	1	3.226	0	0	31	2	139.5	0
ENST00000371160	34	ENSMUST00000128799	6	3	75	1	25	0	0	4	28	-37.17	6.903e+20
ENST00000371160	34	ENSMUST00000123245	3	1	100	0	0	0	0	1	31	-56.94	2.654e+29
ENST00000428941	7	ENSMUST00000128799	6	3	75	1	25	0	0	4	1	16.83	0.002438
ENST00000428941	7	ENSMUST00000123245	3	0	0	1	100	0	0	1	4	-3.85	2.333e+06
ENST00000428941	7	ENSMUST00000127618	3	0	0	1	100	0	0	1	4	-3.85	2.333e+06
ENST00000428941	7	ENSMUST00000069619	33	4	80	1	20	0	0	5	26	-28.47	1.149e+17
ENST00000428941	7	ENSMUST00000115072	33	4	80	1	20	0	0	5	26	-28.47	1.149e+17
ENST00000371157	33	ENSMUST00000069619	33	30	96.77	1	3.226	0	0	31	0	150.8	0
ENST00000371157	33	ENSMUST00000115072	33	30	96.77	1	3.226	0	0	31	0	150.8	0
ENST00000371157	33	ENSMUST00000115073	34	30	96.77	1	3.226	0	0	31	1	143.5	0
ENST00000371157	33	ENSMUST00000128799	6	3	75	1	25	0	0	4	27	-35.17	9.342e+19
ENST00000371157	33	ENSMUST00000123245	3	1	100	0	0	0	0	1	30	-54.94	3.592e+28
ENST00000371145	35	ENSMUST00000115073	34	31	96.88	1	3.125	0	0	32	1	152.2	0
ENST00000371145	35	ENSMUST00000069619	33	30	96.77	1	3.226	0	0	31	2	139.5	0
ENST00000371145	35	ENSMUST00000115072	33	30	96.77	1	3.226	0	0	31	2	139.5	0
ENST00000371145	35	ENSMUST00000128799	6	3	75	1	25	0	0	4	29	-39.17	5.1e+21
ENST00000371145	35	ENSMUST00000123245	3	1	100	0	0	0	0	1	32	-58.94	1.961e+30
ENST00000371144	34	ENSMUST00000069619	33	30	96.77	1	3.226	0	0	31	1	146.8	0
