Query = geneByGene/org2/ENSMUSG00000027519.rf
Exons file = geneByGene/org1/ENSG00000124209.rf
Frequency file = geneByGene/org2/ENSMUSG00000027519.rf.freq
-mc = 3	local = false
-ss = 1	-es = 1
-B = 5	 -b = 5Opening gap = -2	Continuing gap = -1
Similarity = 12

QID	QEXN	GID	GEXN	EX_M	EX_M%	QEX_M	QEX_M%	O_M	O_M%	TOT_M	GAP	SCORE	EVALUE
ENSMUST00000029796	14	ENST00000408927	15	12	100	0	0	0	0	12	1	34.54	7.931e-11
ENSMUST00000029796	14	ENST00000339360	15	11	91.67	1	8.333	0	0	12	1	32.91	4.058e-10
ENSMUST00000029796	14	ENST00000453712	15	10	83.33	2	16.67	0	0	12	1	31.28	2.076e-09
ENSMUST00000025891	22	ENST00000279247	22	19	95	1	5	0	0	20	0	59.27	1.443e-21
ENSMUST00000025891	22	ENST00000533820	22	19	95	1	5	0	0	20	0	59.27	1.443e-21
ENSMUST00000025891	22	ENST00000524773	22	19	95	1	5	0	0	20	0	59.27	1.443e-21
ENSMUST00000025891	22	ENST00000533129	22	19	95	1	5	0	0	20	0	59.27	1.443e-21
ENSMUST00000025891	22	ENST00000527323	21	18	94.74	1	5.263	0	0	19	1	53.23	6.09e-19
ENSMUST00000164843	22	ENST00000279247	22	19	95	1	5	0	0	20	0	59.27	1.443e-21
ENSMUST00000164843	22	ENST00000533820	22	19	95	1	5	0	0	20	0	59.27	1.443e-21
ENSMUST00000164843	22	ENST00000524773	22	19	95	1	5	0	0	20	0	59.27	1.443e-21
ENSMUST00000164843	22	ENST00000533129	22	19	95	1	5	0	0	20	0	59.27	1.443e-21
ENSMUST00000164843	22	ENST00000527323	21	18	94.74	1	5.263	0	0	19	1	53.23	6.09e-19
ENSMUST00000006716	4	ENST00000233948	4	2	100	0	0	0	0	2	0	10.05	3.439
ENSMUST00000021785	28	ENST00000230449	28	26	100	0	0	0	0	26	0	79.18	3.272e-30
ENSMUST00000021785	28	ENST00000443083	6	0	0	3	75	1	25	4	22	-41.44	7.913e+22
ENSMUST00000102946	29	ENST00000230449	28	26	100	0	0	0	0	26	1	76.18	6.572e-29
ENSMUST00000102946	29	ENST00000443083	6	0	0	3	75	1	25	4	23	-43.44	5.847e+23
ENSMUST00000150990	7	ENST00000300605	7	3	60	2	40	0	0	5	0	12.54	0.2841
ENSMUST00000150990	7	ENST00000590815	6	0	0	2	50	2	50	4	1	3.342	2820
ENSMUST00000150990	7	ENST00000591480	5	1	33.33	1	33.33	1	33.33	3	2	2.399	7238
ENSMUST00000150990	7	ENST00000587388	5	0	0	1	33.33	2	66.67	3	2	-2.33	8.197e+05
ENSMUST00000150990	7	ENST00000590481	5	0	0	1	33.33	2	66.67	3	2	-2.36	8.446e+05
ENSMUST00000097521	5	ENST00000590815	6	3	100	0	0	0	0	3	1	13.11	0.1609
ENSMUST00000097521	5	ENST00000591480	5	2	66.67	0	0	1	33.33	3	0	11.76	0.625
ENSMUST00000097521	5	ENST00000588940	4	2	100	0	0	0	0	2	1	8.051	25.41
ENSMUST00000097521	5	ENST00000587388	5	2	100	0	0	0	0	2	2	6.051	187.8
ENSMUST00000097521	5	ENST00000590481	5	2	100	0	0	0	0	2	2	6.051	187.8
ENSMUST00000097522	7	ENST00000300605	7	5	100	0	0	0	0	5	0	15.23	0.01944
ENSMUST00000097522	7	ENST00000590815	6	3	100	0	0	0	0	3	3	9.113	8.787
ENSMUST00000097522	7	ENST00000591480	5	2	66.67	0	0	1	33.33	3	2	7.756	34.12
ENSMUST00000097522	7	ENST00000588940	4	2	100	0	0	0	0	2	3	4.051	1387
ENSMUST00000097522	7	ENST00000587388	5	2	100	0	0	0	0	2	4	2.051	1.025e+04
ENSMUST00000156454	4	ENST00000588940	4	0	0	0	0	2	100	2	0	-0.4023	1.192e+05
ENSMUST00000156454	4	ENST00000590481	5	0	0	1	50	1	50	2	1	-0.9968	2.16e+05
ENSMUST00000156454	4	ENST00000587388	5	0	0	1	50	1	50	2	1	-1.028	2.228e+05
ENSMUST00000156454	4	ENST00000592591	5	0	0	1	50	1	50	2	1	-1.028	2.228e+05
ENSMUST00000156454	4	ENST00000591480	5	0	0	0	0	2	100	2	1	-2.242	7.502e+05
ENSMUST00000145634	7	ENST00000300605	7	3	60	2	40	0	0	5	0	12.54	0.2841
ENSMUST00000145634	7	ENST00000590815	6	0	0	2	50	2	50	4	1	3.342	2820
ENSMUST00000145634	7	ENST00000591480	5	1	33.33	1	33.33	1	33.33	3	2	2.399	7238
ENSMUST00000145634	7	ENST00000587388	5	0	0	1	33.33	2	66.67	3	2	-2.33	8.197e+05
ENSMUST00000145634	7	ENST00000590481	5	0	0	1	33.33	2	66.67	3	2	-2.36	8.446e+05
ENSMUST00000148955	7	ENST00000300605	7	3	60	2	40	0	0	5	0	12.54	0.2841
ENSMUST00000148955	7	ENST00000590815	6	0	0	2	50	2	50	4	1	3.342	2820
ENSMUST00000148955	7	ENST00000591480	5	1	33.33	1	33.33	1	33.33	3	2	2.399	7238
ENSMUST00000148955	7	ENST00000587388	5	0	0	1	33.33	2	66.67	3	2	-2.33	8.197e+05
ENSMUST00000148955	7	ENST00000590481	5	0	0	1	33.33	2	66.67	3	2	-2.36	8.446e+05
ENSMUST00000143910	4	ENST00000588940	4	2	100	0	0	0	0	2	0	10.05	3.439
ENSMUST00000143910	4	ENST00000587388	5	2	100	0	0	0	0	2	1	8.051	25.41
ENSMUST00000143910	4	ENST00000590481	5	2	100	0	0	0	0	2	1	8.051	25.41
ENSMUST00000143910	4	ENST00000590815	6	2	100	0	0	0	0	2	2	6.051	187.8
ENSMUST00000143910	4	ENST00000592591	5	1	50	0	0	1	50	2	1	4.694	729.1
ENSMUST00000147332	5	ENST00000590815	6	1	33.33	2	66.67	0	0	3	1	6.47	123.4
ENSMUST00000147332	5	ENST00000591480	5	1	33.33	1	33.33	1	33.33	3	0	6.399	132.6
ENSMUST00000147332	5	ENST00000300605	7	1	33.33	2	66.67	0	0	3	2	2.454	6853
ENSMUST00000147332	5	ENST00000588940	4	0	0	2	100	0	0	2	1	1.409	1.949e+04
ENSMUST00000147332	5	ENST00000587388	5	0	0	2	100	0	0	2	2	-0.5915	1.44e+05
ENSMUST00000026485	7	ENST00000300605	7	5	100	0	0	0	0	5	0	15.23	0.01944
ENSMUST00000026485	7	ENST00000590815	6	3	100	0	0	0	0	3	3	9.113	8.787
ENSMUST00000026485	7	ENST00000591480	5	2	66.67	0	0	1	33.33	3	2	7.756	34.12
ENSMUST00000026485	7	ENST00000588940	4	2	100	0	0	0	0	2	3	4.051	1387
ENSMUST00000026485	7	ENST00000587388	5	2	100	0	0	0	0	2	4	2.051	1.025e+04
ENSMUST00000113430	7	ENST00000388752	7	3	42.86	2	28.57	2	28.57	7	0	10.34	2.569
ENSMUST00000113430	7	ENST00000230413	6	2	33.33	3	50	1	16.67	6	1	10.11	3.236
ENSMUST00000113430	7	ENST00000489623	3	0	0	2	66.67	1	33.33	3	4	-4.323	6.01e+06
ENSMUST00000113430	7	ENST00000468957	2	0	0	1	50	1	50	2	5	-9.238	8.197e+08
ENSMUST00000113430	7	ENST00000487429	2	0	0	0	0	2	100	2	5	-10.81	3.939e+09
ENSMUST00000113429	7	ENST00000388752	7	3	42.86	2	28.57	2	28.57	7	0	8.206	21.76
ENSMUST00000113429	7	ENST00000230413	6	2	33.33	3	50	1	16.67	6	1	6.071	184
ENSMUST00000113429	7	ENST00000489623	3	2	66.67	1	33.33	0	0	3	4	-0.7067	1.616e+05
ENSMUST00000113429	7	ENST00000468957	2	0	0	1	50	1	50	2	5	-8.542	4.085e+08
ENSMUST00000113429	7	ENST00000487429	2	0	0	0	0	2	100	2	5	-10.78	3.812e+09
ENSMUST00000002844	7	ENST00000388752	7	4	57.14	1	14.29	2	28.57	7	0	12.5	0.2974
ENSMUST00000002844	7	ENST00000230413	6	3	50	2	33.33	1	16.67	6	1	10.18	3.011
ENSMUST00000002844	7	ENST00000489623	3	1	33.33	1	33.33	1	33.33	3	4	-1.997	5.874e+05
ENSMUST00000002844	7	ENST00000468957	2	0	0	1	50	1	50	2	5	-9.315	8.854e+08
ENSMUST00000002844	7	ENST00000487429	2	0	0	0	0	2	100	2	5	-10.76	3.739e+09
ENSMUST00000111735	16	ENST00000261556	16	14	87.5	0	0	2	12.5	16	0	69.61	4.681e-26
ENSMUST00000111735	16	ENST00000538838	13	11	84.62	1	7.692	1	7.692	13	3	49.3	3.099e-17
ENSMUST00000111735	16	ENST00000556810	4	0	0	2	50	2	50	4	12	-18.71	1.062e+13
ENSMUST00000111735	16	ENST00000555046	2	0	0	1	50	1	50	2	14	-25.32	7.866e+15
ENSMUST00000124720	17	ENST00000261556	16	14	87.5	0	0	2	12.5	16	1	59.2	1.549e-21
ENSMUST00000124720	17	ENST00000538838	13	11	84.62	1	7.692	1	7.692	13	4	40.51	2.04e-13
ENSMUST00000124720 1(207)+2(31)	16	ENST00000556810	4	1	25	2	50	1	25	4	12	-16.05	7.41e+11
ENSMUST00000124720	17	ENST00000555046	2	0	0	1	50	1	50	2	15	-27.32	5.813e+16
ENSMUST00000042665	17	ENST00000474629	17	9	60	4	26.67	2	13.33	15	0	31.32	1.995e-09
ENSMUST00000042665	17	ENST00000494811	4	1	50	1	50	0	0	2	13	-22.06	3.048e+14
ENSMUST00000068654	1	ENST00000334793	1	0	0	0	0	1	100	1	0	-1.437	3.355e+05
ENSMUST00000143842	8	ENST00000591680	8	6	75	0	0	2	25	8	0	17.81	0.001474
ENSMUST00000143842	8	ENST00000585614	7	5	71.43	1	14.29	1	14.29	7	1	12.35	0.3438
ENSMUST00000143842	8	ENST00000592154	3	1	33.33	0	0	2	66.67	3	5	-6.582	5.755e+07
ENSMUST00000143842	8	ENST00000588554	2	0	0	1	50	1	50	2	6	-10.9	4.305e+09
ENSMUST00000052605	7	ENST00000358777	8	3	60	2	40	0	0	5	1	8.596	14.73
ENSMUST00000052605	7	ENST00000403660	8	3	60	2	40	0	0	5	1	8.596	14.73
ENSMUST00000052605	7	ENST00000619799	5	0	0	3	100	0	0	3	2	-2.215	7.303e+05
ENSMUST00000052605	7	ENST00000618372	5	0	0	2	66.67	1	33.33	3	2	-3.944	4.114e+06
ENSMUST00000052605	7	ENST00000622237	4	0	0	1	50	1	50	2	3	-6.13	3.661e+07
ENSMUST00000085774	45	ENST00000404826	45	43	100	0	0	0	0	43	0	211.3	0
ENSMUST00000085774	45	ENST00000389531	44	42	100	0	0	0	0	42	1	183.8	0
ENSMUST00000085774	45	ENST00000615806	46	42	97.67	0	0	1	2.326	43	1	124	0
ENSMUST00000085774	45	ENST00000426596	3	0	0	1	100	0	0	1	42	-80.64	inf
ENSMUST00000074546	41	ENST00000389531	44	38	100	0	0	0	0	38	5	114.5	1.401e-45
ENSMUST00000074546	41	ENST00000404826	45	39	100	0	0	0	0	39	4	102.8	1.863e-40
ENSMUST00000074546	41	ENST00000615806	46	39	100	0	0	0	0	39	5	98.77	1.017e-38
ENSMUST00000074546	41	ENST00000426596	3	1	100	0	0	0	0	1	38	-71.3	7.351e+35
ENSMUST00000078286	7	ENST00000304734	7	2	40	3	60	0	0	5	0	9.951	3.801
ENSMUST00000078286	7	ENST00000493763	6	2	50	2	50	0	0	4	1	6.917	79.02
ENSMUST00000078286	7	ENST00000602561	5	1	33.33	2	66.67	0	0	3	2	1.871	1.227e+04
ENSMUST00000113547	5	ENST00000371505	5	3	60	0	0	2	40	5	0	8.392	18.07
ENSMUST00000113547	5	ENST00000371504	2	0	0	0	0	2	100	2	3	-5.806	2.648e+07
ENSMUST00000027785	18	ENST00000366541	18	15	93.75	1	6.25	0	0	16	0	75.75	1.004e-28
ENSMUST00000027785	18	ENST00000435549	11	9	100	0	0	0	0	9	7	13.41	0.1198
ENSMUST00000027785	18	ENST00000476722	5	0	0	1	33.33	2	66.67	3	13	-20.6	7.05e+13
ENSMUST00000056773	9	ENST00000366541	18	5	71.43	1	14.29	1	14.29	7	9	5.07	500.7
ENSMUST00000056773	9	ENST00000435549	11	0	0	2	33.33	4	66.67	6	4	1.367	2.031e+04
ENSMUST00000056773	9	ENST00000476722	5	1	33.33	0	0	2	66.67	3	4	-3.911	3.982e+06
ENSMUST00000185472	5	ENST00000464668	5	3	100	0	0	0	0	3	0	15.11	0.02178
ENSMUST00000185472	5	ENST00000393035	5	3	100	0	0	0	0	3	0	15.11	0.02178
ENSMUST00000185472	5	ENST00000393034	5	3	100	0	0	0	0	3	0	15.11	0.02178
ENSMUST00000185472	5	ENST00000360570	6	3	100	0	0	0	0	3	1	9.08	9.084
ENSMUST00000185472	5	ENST00000338446	6	3	100	0	0	0	0	3	1	9.08	9.084
ENSMUST00000035038	5	ENST00000464668	5	3	100	0	0	0	0	3	0	15.11	0.02178
ENSMUST00000035038	5	ENST00000393035	5	3	100	0	0	0	0	3	0	15.11	0.02178
ENSMUST00000035038	5	ENST00000393034	5	3	100	0	0	0	0	3	0	15.11	0.02178
ENSMUST00000035038	5	ENST00000360570	6	3	100	0	0	0	0	3	1	9.08	9.084
ENSMUST00000035038	5	ENST00000338446	6	3	100	0	0	0	0	3	1	9.08	9.084
ENSMUST00000112911	6	ENST00000360570	6	3	75	1	25	0	0	4	0	18.4	0.0008164
ENSMUST00000112911	6	ENST00000338446	6	3	75	0	0	1	25	4	0	15.59	0.01352
ENSMUST00000112911	6	ENST00000464668	5	3	100	0	0	0	0	3	1	9.08	9.084
ENSMUST00000112911	6	ENST00000393035	5	3	100	0	0	0	0	3	1	9.08	9.084
ENSMUST00000112911	6	ENST00000393034	5	3	100	0	0	0	0	3	1	9.08	9.084
ENSMUST00000049424	11	ENST00000278856	11	9	100	0	0	0	0	9	0	27.41	9.964e-08
ENSMUST00000049424	11	ENST00000525239	12	9	100	0	0	0	0	9	1	25.41	7.363e-07
ENSMUST00000049424	11	ENST00000525752	12	9	100	0	0	0	0	9	1	25.41	7.363e-07
ENSMUST00000049424	11	ENST00000529106	12	9	100	0	0	0	0	9	1	25.41	7.363e-07
ENSMUST00000049424	11	ENST00000311713	10	8	100	0	0	0	0	8	1	22.36	1.547e-05
ENSMUST00000040261	11	ENST00000255681	11	9	100	0	0	0	0	9	0	27.41	9.964e-08
ENSMUST00000162236	5	ENST00000579573	5	0	0	1	33.33	2	66.67	3	0	0.525	4.716e+04
ENSMUST00000162236	5	ENST00000579606	4	0	0	0	0	2	100	2	1	-0.1763	9.509e+04
ENSMUST00000162236	5	ENST00000430577	5	0	0	1	33.33	2	66.67	3	0	-0.6946	1.597e+05
ENSMUST00000162236	5	ENST00000580554	5	0	0	0	0	2	100	2	2	-2.023	6.026e+05
ENSMUST00000162236	5	ENST00000436068	3	0	0	0	0	1	100	1	2	-2.788	1.296e+06
ENSMUST00000161699	6	ENST00000579606	4	0	0	2	50	2	50	4	2	2.753	5079
ENSMUST00000161699	6	ENST00000580554	5	0	0	1	20	4	80	5	1	0.5404	4.644e+04
ENSMUST00000161699	6	ENST00000579573	5	0	0	1	20	4	80	5	1	0.05893	7.515e+04
ENSMUST00000161699	6	ENST00000430577	5	0	0	2	40	3	60	5	1	-0.5021	1.317e+05
ENSMUST00000161699	6	ENST00000603989	1	0	0	0	0	1	100	1	5	-9.31	8.809e+08
ENSMUST00000069456	9	ENST00000411510	15	7	77.78	1	11.11	1	11.11	9	6	10.95	1.401
ENSMUST00000069456	9	ENST00000582357	16	6	66.67	2	22.22	1	11.11	9	7	6.57	111.7
ENSMUST00000069456	9	ENST00000436828	17	6	66.67	2	22.22	1	11.11	9	8	4.675	743.5
ENSMUST00000069456	9	ENST00000580554	5	0	0	3	60	2	40	5	4	-6.489	5.245e+07
ENSMUST00000069456	9	ENST00000579606	4	0	0	2	50	2	50	4	5	-8.347	3.361e+08
ENSMUST00000127471	20	ENST00000411510	15	13	86.67	1	6.667	1	6.667	15	5	50.79	7.007e-18
ENSMUST00000127471	20	ENST00000582357	16	12	80	1	6.667	2	13.33	15	6	33.21	3e-10
ENSMUST00000127471	20	ENST00000436828	17	12	80	2	13.33	1	6.667	15	7	30.77	3.449e-09
ENSMUST00000127471	20	ENST00000395848	19	14	82.35	2	11.76	1	5.882	17	5	29.57	1.145e-08
ENSMUST00000127471	20	ENST00000395849	17	0	0	2	11.76	15	88.24	17	3	-7.538	1.498e+08
ENSMUST00000018645	46	ENST00000268712	46	33	71.74	10	21.74	3	6.522	46	0	111.2	4.064e-44
ENSMUST00000018645	46	ENST00000395857	44	35	79.55	6	13.64	3	6.818	44	2	104.2	4.624e-41
ENSMUST00000018645	46	ENST00000395851	45	31	68.89	10	22.22	4	8.889	45	1	99.23	6.393e-39
ENSMUST00000018645	46	ENST00000395848	19	16	84.21	3	15.79	0	0	19	27	-28.16	1.35e+17
ENSMUST00000018645	46	ENST00000411510	15	12	80	3	20	0	0	15	31	-52.34	4.288e+27
ENSMUST00000155486	15	ENST00000582357	16	13	86.67	1	6.667	1	6.667	15	1	66.07	1.615e-24
ENSMUST00000155486	15	ENST00000436828	17	13	86.67	2	13.33	0	0	15	2	63.42	2.283e-23
ENSMUST00000155486	15	ENST00000411510	15	12	85.71	1	7.143	1	7.143	14	2	44.19	5.11e-15
ENSMUST00000155486	15	ENST00000395848	19	11	91.67	0	0	1	8.333	12	10	3.315	2895
ENSMUST00000155486	15	ENST00000395849	17	0	0	1	6.667	14	93.33	15	2	-1.593	3.921e+05
ENSMUST00000155712	28	ENST00000395857	44	19	67.86	6	21.43	3	10.71	28	16	12.78	0.2248
ENSMUST00000155712	28	ENST00000268712	46	18	64.29	6	21.43	4	14.29	28	18	3.45	2532
ENSMUST00000155712	28	ENST00000395851	45	17	60.71	7	25	4	14.29	28	17	3.238	3129
ENSMUST00000155712	28	ENST00000395849	17	9	52.94	5	29.41	3	17.65	17	11	-1.839	5.014e+05
ENSMUST00000155712	28	ENST00000436828	17	0	0	3	17.65	14	82.35	17	11	-20.35	5.465e+13
ENSMUST00000161288	5	ENST00000580554	5	0	0	0	0	5	100	5	0	2.415	7127
ENSMUST00000161288	5	ENST00000430577	5	0	0	1	20	4	80	5	0	0.6267	4.26e+04
ENSMUST00000161288	5	ENST00000436068	3	0	0	1	33.33	2	66.67	3	2	-0.2535	1.027e+05
ENSMUST00000161288	5	ENST00000579573	5	0	0	1	25	3	75	4	2	-1.86	5.121e+05
ENSMUST00000161288	5	ENST00000579606	4	0	0	0	0	4	100	4	1	-2.49	9.615e+05
ENSMUST00000159315	3	ENST00000579606	4	0	0	1	33.33	2	66.67	3	1	1.436	1.896e+04
ENSMUST00000159315	3	ENST00000579573	5	0	0	1	33.33	2	66.67	3	2	-0.7585	1.702e+05
ENSMUST00000159315	3	ENST00000436068	3	0	0	0	0	2	100	2	2	-3.04	1.666e+06
ENSMUST00000159315	3	ENST00000580554	5	0	0	0	0	3	100	3	2	-3.954	4.155e+06
ENSMUST00000159315	3	ENST00000603989	1	0	0	0	0	1	100	1	2	-4.111	4.864e+06
ENSMUST00000141447	5	ENST00000430577	5	1	25	1	25	2	50	4	2	3.805	1775
ENSMUST00000141447	5	ENST00000579606	4	0	0	2	50	2	50	4	1	2.865	4544
ENSMUST00000141447	5	ENST00000579573	5	0	0	1	20	4	80	5	0	2.664	5554
ENSMUST00000141447	5	ENST00000436068	3	0	0	2	66.67	1	33.33	3	2	1.153	2.516e+04
ENSMUST00000141447	5	ENST00000580554	5	0	0	2	50	2	50	4	2	0.5719	4.5e+04
ENSMUST00000151498 17(168)+18(140)+19(83)	18	ENST00000395849	17	1	6.25	3	18.75	12	75	16	3	5.962	205.2
ENSMUST00000151498	20	ENST00000582357	16	1	6.25	1	6.25	14	87.5	16	4	-2.156	6.884e+05
ENSMUST00000151498	20	ENST00000436828	17	0	0	3	17.65	14	82.35	17	3	-4.951	1.126e+07
ENSMUST00000151498	20	ENST00000411510	15	1	6.667	1	6.667	13	86.67	15	5	-7.48	1.412e+08
ENSMUST00000151498	20	ENST00000395848	19	0	0	3	15.79	16	84.21	19	1	-13.22	4.406e+10
ENSMUST00000037575	24	ENST00000395849	17	8	47.06	6	35.29	3	17.65	17	7	7.759	34.04
ENSMUST00000037575	24	ENST00000395857	44	15	62.5	6	25	3	12.5	24	20	-8.285	3.161e+08
ENSMUST00000037575	24	ENST00000268712	46	14	58.33	7	29.17	3	12.5	24	22	-16.44	1.104e+12
ENSMUST00000037575	24	ENST00000395851	45	13	54.17	7	29.17	4	16.67	24	21	-17.86	4.562e+12
ENSMUST00000037575	24	ENST00000395848	19	0	0	3	15.79	16	84.21	19	5	-21.36	1.514e+14
ENSMUST00000101067	45	ENST00000395851	45	28	62.22	11	24.44	6	13.33	45	0	92.82	3.898e-36
ENSMUST00000101067	45	ENST00000268712	46	29	64.44	10	22.22	6	13.33	45	1	92.15	7.627e-36
ENSMUST00000101067	45	ENST00000395857	44	29	65.91	8	18.18	7	15.91	44	1	89.59	9.848e-35
ENSMUST00000101067	45	ENST00000395848	19	14	73.68	2	10.53	3	15.79	19	26	-32.99	1.688e+19
ENSMUST00000101067	45	ENST00000395849	17	8	47.06	7	41.18	2	11.76	17	28	-54.95	5.817e+28
ENSMUST00000101066	45	ENST00000268712	46	33	73.33	9	20	3	6.667	45	1	105.8	8.964e-42
ENSMUST00000101066	45	ENST00000395857	44	34	77.27	6	13.64	4	9.091	44	1	104.9	2.106e-41
ENSMUST00000101066	45	ENST00000395851	45	31	68.89	10	22.22	4	8.889	45	0	103.2	1.171e-40
ENSMUST00000101066	45	ENST00000395848	19	16	84.21	3	15.79	0	0	19	26	-25.16	6.723e+15
ENSMUST00000101066	45	ENST00000395849	17	8	47.06	7	41.18	2	11.76	17	28	-55.06	6.485e+28
ENSMUST00000156740	23	ENST00000395849	17	8	47.06	6	35.29	3	17.65	17	6	41.21	1.012e-13
ENSMUST00000156740	23	ENST00000436828	17	0	0	5	29.41	12	70.59	17	6	-4.912	1.084e+07
ENSMUST00000156740	23	ENST00000582357	16	0	0	4	25	12	75	16	7	-9.862	1.53e+09
ENSMUST00000156740	23	ENST00000411510	15	0	0	2	13.33	13	86.67	15	8	-10.7	3.551e+09
ENSMUST00000156740	23	ENST00000395857	44	15	65.22	6	26.09	2	8.696	23	21	-12.79	2.867e+10
ENSMUST00000025546	12	ENST00000579847	12	9	90	1	10	0	0	10	0	28.18	4.611e-08
ENSMUST00000025546	12	ENST00000324262	12	9	90	0	0	1	10	10	0	26.49	2.503e-07
ENSMUST00000025546	12	ENST00000324301	9	7	100	0	0	0	0	7	3	15.32	0.01776
ENSMUST00000025546	12	ENST00000583785	7	5	100	0	0	0	0	5	5	5.227	428.2
ENSMUST00000025546	12	ENST00000580672	5	3	100	0	0	0	0	3	7	-4.864	1.033e+07
ENSMUST00000168419	11	ENST00000579847	12	9	100	0	0	0	0	9	1	25.41	7.363e-07
ENSMUST00000168419	11	ENST00000324262	12	9	100	0	0	0	0	9	1	25.41	7.363e-07
ENSMUST00000168419	11	ENST00000324301	9	7	100	0	0	0	0	7	2	17.32	0.002403
ENSMUST00000168419	11	ENST00000583785	7	5	100	0	0	0	0	5	4	7.227	57.95
ENSMUST00000168419	11	ENST00000580672	5	3	100	0	0	0	0	3	6	-2.864	1.398e+06
ENSMUST00000038229	5	ENST00000436750	5	1	33.33	1	33.33	1	33.33	3	0	3.601	2175
ENSMUST00000038229	5	ENST00000284503	5	1	33.33	1	33.33	1	33.33	3	0	3.601	2175
ENSMUST00000038229	5	ENST00000528323	5	1	33.33	1	33.33	1	33.33	3	0	2.358	7539
ENSMUST00000038229	5	ENST00000455213	6	1	33.33	2	66.67	0	0	3	1	2.051	1.025e+04
ENSMUST00000038229	5	ENST00000403422	4	1	50	1	50	0	0	2	1	1.385	1.996e+04
ENSMUST00000140292	4	ENST00000319027	10	1	50	1	50	0	0	2	6	-6.345	4.541e+07
ENSMUST00000140292	4	ENST00000318999	9	0	0	1	50	1	50	2	5	-7.07	9.38e+07
ENSMUST00000140292	4	ENST00000329992	11	2	100	0	0	0	0	2	7	-7.909	2.17e+08
ENSMUST00000140292	4	ENST00000376483	10	0	0	1	50	1	50	2	6	-9.073	6.949e+08
ENSMUST00000140292	4	ENST00000376485	13	2	100	0	0	0	0	2	9	-11.91	1.185e+10
ENSMUST00000061052	13	ENST00000376485	13	11	100	0	0	0	0	11	0	33.5	2.256e-10
ENSMUST00000061052	13	ENST00000330083	13	11	100	0	0	0	0	11	0	33.5	2.256e-10
ENSMUST00000061052	13	ENST00000329992	11	9	100	0	0	0	0	9	2	23.41	5.44e-06
ENSMUST00000061052	13	ENST00000319027	10	8	100	0	0	0	0	8	3	18.36	0.0008448
ENSMUST00000061052	13	ENST00000376483	10	8	100	0	0	0	0	8	3	18.36	0.0008448
ENSMUST00000149277	12	ENST00000376485	13	9	90	0	0	1	10	10	1	25.62	5.929e-07
ENSMUST00000149277	12	ENST00000330083	13	9	90	0	0	1	10	10	1	25.62	5.929e-07
ENSMUST00000149277	12	ENST00000329992	11	9	100	0	0	0	0	9	1	25.41	7.363e-07
ENSMUST00000149277	12	ENST00000319027	10	8	100	0	0	0	0	8	2	20.36	0.0001143
ENSMUST00000149277	12	ENST00000376483	10	8	100	0	0	0	0	8	2	20.36	0.0001143
ENSMUST00000141662	11	ENST00000329992	11	9	100	0	0	0	0	9	0	27.41	9.964e-08
ENSMUST00000141662	11	ENST00000376485	13	9	100	0	0	0	0	9	2	23.41	5.44e-06
ENSMUST00000141662	11	ENST00000330083	13	9	100	0	0	0	0	9	2	23.41	5.44e-06
ENSMUST00000141662	11	ENST00000319027	10	8	100	0	0	0	0	8	1	22.36	1.547e-05
ENSMUST00000141662	11	ENST00000376483	10	8	100	0	0	0	0	8	1	22.36	1.547e-05
ENSMUST00000056034	10	ENST00000319027	10	8	100	0	0	0	0	8	0	24.36	2.094e-06
ENSMUST00000056034	10	ENST00000329992	11	8	100	0	0	0	0	8	1	22.36	1.547e-05
ENSMUST00000056034	10	ENST00000318999	9	7	100	0	0	0	0	7	1	19.32	0.0003252
ENSMUST00000056034	10	ENST00000376485	13	8	100	0	0	0	0	8	3	18.36	0.0008448
ENSMUST00000056034	10	ENST00000330083	13	8	100	0	0	0	0	8	3	18.36	0.0008448
ENSMUST00000077494	12	ENST00000376485	13	10	100	0	0	0	0	10	1	28.45	3.503e-08
ENSMUST00000077494	12	ENST00000330083	13	10	100	0	0	0	0	10	1	28.45	3.503e-08
ENSMUST00000077494	12	ENST00000319027	10	8	100	0	0	0	0	8	2	20.36	0.0001143
ENSMUST00000077494	12	ENST00000329992	11	8	100	0	0	0	0	8	3	18.36	0.0008448
ENSMUST00000077494	12	ENST00000376483	10	6	75	2	25	0	0	8	2	16.35	0.006316
ENSMUST00000141132	8	ENST00000318999	9	5	83.33	1	16.67	0	0	6	1	14.64	0.03497
ENSMUST00000141132	8	ENST00000376483	10	6	100	0	0	0	0	6	2	14.27	0.0505
ENSMUST00000141132	8	ENST00000319027	10	5	83.33	1	16.67	0	0	6	2	12.64	0.2584
ENSMUST00000141132	8	ENST00000329992	11	6	100	0	0	0	0	6	3	12.27	0.3732
ENSMUST00000141132	8	ENST00000376485	13	6	100	0	0	0	0	6	5	8.272	20.37
ENSMUST00000107601	19	ENST00000622683	24	16	94.12	1	5.882	0	0	17	5	65.6	2.578e-24
ENSMUST00000107601	19	ENST00000620417	25	16	94.12	1	5.882	0	0	17	6	60.95	2.711e-22
ENSMUST00000107601	19	ENST00000616909	6	3	75	0	0	1	25	4	13	-10.68	3.459e+09
ENSMUST00000107601	19	ENST00000620329	5	3	100	0	0	0	0	3	14	-13.25	4.52e+10
ENSMUST00000107601	19	ENST00000618942	7	0	0	2	40	3	60	5	12	-17.82	4.361e+12
